 # Column:
 # 1 - Plate-plate separation [Ldna]
 # 2 - Repulsive contribution [kT]
 # 3 - Attractive contribution [kT]
 # 4 - Total DNA-mediated interaction [kT]
 ############################################
    5.0000000000E-02,    1.0651492528E+01,   -3.8269967253E-01,    1.0268792856E+01
    1.0000000000E-01,    8.1869692195E+00,   -1.9831220708E-01,    7.9886570125E+00
    1.5000000000E-01,    6.7453155018E+00,   -1.3305273183E-01,    6.6122627700E+00
    2.0000000000E-01,    5.7224459109E+00,   -1.0036241457E-01,    5.6220834963E+00
    2.5000000000E-01,    4.9290466173E+00,   -8.1134744184E-02,    4.8479118731E+00
    3.0000000000E-01,    4.2807921932E+00,   -6.8718413121E-02,    4.2120737800E+00
    3.5000000000E-01,    3.7327008871E+00,   -6.0190686516E-02,    3.6725102006E+00
    4.0000000000E-01,    3.2579226022E+00,   -5.4066729311E-02,    3.2038558729E+00
    4.5000000000E-01,    2.8391384754E+00,   -4.9512897491E-02,    2.7896255779E+00
    5.0000000000E-01,    2.4645233087E+00,   -4.6025486173E-02,    2.4184978225E+00
    5.5000000000E-01,    2.1256426694E+00,   -4.3282477386E-02,    2.0823601920E+00
    6.0000000000E-01,    1.8162688845E+00,   -4.1068564320E-02,    1.7752003202E+00
    6.5000000000E-01,    1.5316725906E+00,   -3.9234428787E-02,    1.4924381618E+00
    7.0000000000E-01,    1.2681775784E+00,   -3.7673317470E-02,    1.2305042610E+00
    7.5000000000E-01,    1.0228695909E+00,   -3.6306917204E-02,    9.8656267374E-01
    8.0000000000E-01,    7.9339929356E-01,   -3.5076493481E-02,    7.5832280008E-01
    8.5000000000E-01,    5.7784508266E-01,   -3.3937139953E-02,    5.4390794271E-01
    9.0000000000E-01,    3.7461516678E-01,   -3.2853936178E-02,    3.4176123061E-01
    9.5000000000E-01,    1.8237615782E-01,   -3.1799313969E-02,    1.5057684385E-01
    1.0000000000E+00,    0.0000000000E+00,   -2.7126792490E-02,   -2.7126792490E-02
    1.0500000000E+00,    0.0000000000E+00,   -2.5779576708E-02,   -2.5779576708E-02
    1.1000000000E+00,    0.0000000000E+00,   -2.4382317165E-02,   -2.4382317165E-02
    1.1500000000E+00,    0.0000000000E+00,   -2.2939680601E-02,   -2.2939680601E-02
    1.2000000000E+00,    0.0000000000E+00,   -2.1456756689E-02,   -2.1456756689E-02
    1.2500000000E+00,    0.0000000000E+00,   -1.9939105671E-02,   -1.9939105671E-02
    1.3000000000E+00,    0.0000000000E+00,   -1.8392815857E-02,   -1.8392815857E-02
    1.3500000000E+00,    0.0000000000E+00,   -1.6824573891E-02,   -1.6824573891E-02
    1.4000000000E+00,    0.0000000000E+00,   -1.5241751880E-02,   -1.5241751880E-02
    1.4500000000E+00,    0.0000000000E+00,   -1.3652517259E-02,   -1.3652517259E-02
    1.5000000000E+00,    0.0000000000E+00,   -1.2065974112E-02,   -1.2065974112E-02
    1.5500000000E+00,    0.0000000000E+00,   -1.0492349216E-02,   -1.0492349216E-02
    1.6000000000E+00,    0.0000000000E+00,   -8.9432438875E-03,   -8.9432438875E-03
    1.6500000000E+00,    0.0000000000E+00,   -7.4319866082E-03,   -7.4319866082E-03
    1.7000000000E+00,    0.0000000000E+00,   -5.9741478298E-03,   -5.9741478298E-03
    1.7500000000E+00,    0.0000000000E+00,   -4.5883325966E-03,   -4.5883325966E-03
    1.8000000000E+00,    0.0000000000E+00,   -3.2974895257E-03,   -3.2974895257E-03
    1.8500000000E+00,    0.0000000000E+00,   -2.1312934926E-03,   -2.1312934926E-03
    1.9000000000E+00,    0.0000000000E+00,   -1.1311659396E-03,   -1.1311659396E-03
    1.9500000000E+00,    0.0000000000E+00,   -3.6391810279E-04,   -3.6391810279E-04
