 # Column:
 # 1 - Sphere-sphere separation [Ldna]
 # 2 - Repulsive contribution [kT]
 # 3 - Attractive contribution [kT]
 # 4 - Total DNA-mediated interaction [kT]
 ############################################
    5.0000000000E-02,    4.8229033945E+02,   -3.9651275429E+01,    4.4263906402E+02
    1.0000000000E-01,    4.0543698660E+02,   -3.2719593480E+01,    3.7271739312E+02
    1.5000000000E-01,    3.4451307813E+02,   -2.8452116555E+01,    3.1606096157E+02
    2.0000000000E-01,    2.9352313715E+02,   -2.5407650182E+01,    2.6811548696E+02
    2.5000000000E-01,    2.4970521683E+02,   -2.3057521929E+01,    2.2664769490E+02
    3.0000000000E-01,    2.1149293761E+02,   -2.1147823971E+01,    1.9034511364E+02
    3.5000000000E-01,    1.7789575070E+02,   -1.9537237283E+01,    1.5835851342E+02
    4.0000000000E-01,    1.4824298650E+02,   -1.8139322607E+01,    1.3010366389E+02
    4.5000000000E-01,    1.2205830928E+02,   -1.6897617506E+01,    1.0516069178E+02
    5.0000000000E-01,    9.8990757316E+01,   -1.5773419693E+01,    8.3217337623E+01
    5.5000000000E-01,    7.8773668523E+01,   -1.4739213805E+01,    6.4034454718E+01
    6.0000000000E-01,    6.1198673001E+01,   -1.3774877706E+01,    4.7423795295E+01
    6.5000000000E-01,    4.6098416762E+01,   -1.2865368528E+01,    3.3233048235E+01
    7.0000000000E-01,    3.3334633032E+01,   -1.1999246583E+01,    2.1335386449E+01
    7.5000000000E-01,    2.2789639021E+01,   -1.1167698117E+01,    1.1621940904E+01
    8.0000000000E-01,    1.4360110091E+01,   -1.0363867729E+01,    3.9962423618E+00
    8.5000000000E-01,    7.9524162624E+00,   -9.5823899777E+00,   -1.6299737153E+00
    9.0000000000E-01,    3.4790596518E+00,   -8.8190530396E+00,   -5.3399933878E+00
    9.5000000000E-01,    8.5590590307E-01,   -8.0705522902E+00,   -7.2146463871E+00
    1.0000000000E+00,    0.0000000000E+00,   -7.3343065595E+00,   -7.3343065595E+00
    1.0500000000E+00,    0.0000000000E+00,   -6.6161798080E+00,   -6.6161798080E+00
    1.1000000000E+00,    0.0000000000E+00,   -5.9252099565E+00,   -5.9252099565E+00
    1.1500000000E+00,    0.0000000000E+00,   -5.2639432645E+00,   -5.2639432645E+00
    1.2000000000E+00,    0.0000000000E+00,   -4.6347866760E+00,   -4.6347866760E+00
    1.2500000000E+00,    0.0000000000E+00,   -4.0399933079E+00,   -4.0399933079E+00
    1.3000000000E+00,    0.0000000000E+00,   -3.4816461139E+00,   -3.4816461139E+00
    1.3500000000E+00,    0.0000000000E+00,   -2.9616393585E+00,   -2.9616393585E+00
    1.4000000000E+00,    0.0000000000E+00,   -2.4816574257E+00,   -2.4816574257E+00
    1.4500000000E+00,    0.0000000000E+00,   -2.0431503326E+00,   -2.0431503326E+00
    1.5000000000E+00,    0.0000000000E+00,   -1.6473050911E+00,   -1.6473050911E+00
    1.5500000000E+00,    0.0000000000E+00,   -1.2950117243E+00,   -1.2950117243E+00
    1.6000000000E+00,    0.0000000000E+00,   -9.8682221500E-01,   -9.8682221500E-01
    1.6500000000E+00,    0.0000000000E+00,   -7.2289980685E-01,   -7.2289980685E-01
    1.7000000000E+00,    0.0000000000E+00,   -5.0295461550E-01,   -5.0295461550E-01
    1.7500000000E+00,    0.0000000000E+00,   -3.2615883767E-01,   -3.2615883767E-01
    1.8000000000E+00,    0.0000000000E+00,   -1.9102957108E-01,   -1.9102957108E-01
    1.8500000000E+00,    0.0000000000E+00,   -9.5255621815E-02,   -9.5255621815E-02
    1.9000000000E+00,    0.0000000000E+00,   -3.5414651076E-02,   -3.5414651076E-02
    1.9500000000E+00,    0.0000000000E+00,   -6.4272178922E-03,   -6.4272178922E-03
