 # Column:
 # 1 - Sphere-sphere separation [Ldna]
 # 2 - Repulsive contribution [kT]
 # 3 - Attractive contribution [kT]
 # 4 - Total DNA-mediated interaction [kT]
 ############################################
    5.0000000000E-02,    2.2177335200E+02,   -7.0022442564E+01,    1.5175090944E+02
    1.0000000000E-01,    1.8566708400E+02,   -6.1461802411E+01,    1.2420528159E+02
    1.5000000000E-01,    1.5681634122E+02,   -5.5406482992E+01,    1.0140985822E+02
    2.0000000000E-01,    1.3266511880E+02,   -5.0717592660E+01,    8.1947526136E+01
    2.5000000000E-01,    1.1200203123E+02,   -4.6890030481E+01,    6.5112000745E+01
    3.0000000000E-01,    9.4115385809E+01,   -4.3647625136E+01,    5.0467760673E+01
    3.5000000000E-01,    7.8536243842E+01,   -4.0821400502E+01,    3.7714843340E+01
    4.0000000000E-01,    6.4932304660E+01,   -3.8300314119E+01,    2.6631990541E+01
    4.5000000000E-01,    5.3055855396E+01,   -3.6007688159E+01,    1.7048167237E+01
    5.0000000000E-01,    4.2715180590E+01,   -3.3888622355E+01,    8.8265582359E+00
    5.5000000000E-01,    3.3757533073E+01,   -3.1902723092E+01,    1.8548099815E+00
    6.0000000000E-01,    2.6058351405E+01,   -3.0019646997E+01,   -3.9612955919E+00
    6.5000000000E-01,    1.9514097252E+01,   -2.8216239204E+01,   -8.7021419512E+00
    7.0000000000E-01,    1.4037309827E+01,   -2.6474624816E+01,   -1.2437314988E+01
    7.5000000000E-01,    9.5530804986E+00,   -2.4780895415E+01,   -1.5227814916E+01
    8.0000000000E-01,    5.9964716013E+00,   -2.3124180740E+01,   -1.7127709139E+01
    8.5000000000E-01,    3.3105829827E+00,   -2.1495977446E+01,   -1.8185394464E+01
    9.0000000000E-01,    1.4450749855E+00,   -1.9889654069E+01,   -1.8444579083E+01
    9.5000000000E-01,    3.5502061729E-01,   -1.8300079599E+01,   -1.7945058982E+01
    1.0000000000E+00,    0.0000000000E+00,   -1.6723340565E+01,   -1.6723340565E+01
    1.0500000000E+00,    0.0000000000E+00,   -1.5172100442E+01,   -1.5172100442E+01
    1.1000000000E+00,    0.0000000000E+00,   -1.3665594203E+01,   -1.3665594203E+01
    1.1500000000E+00,    0.0000000000E+00,   -1.2210461166E+01,   -1.2210461166E+01
    1.2000000000E+00,    0.0000000000E+00,   -1.0813183258E+01,   -1.0813183258E+01
    1.2500000000E+00,    0.0000000000E+00,   -9.4800504253E+00,   -9.4800504253E+00
    1.3000000000E+00,    0.0000000000E+00,   -8.2171192708E+00,   -8.2171192708E+00
    1.3500000000E+00,    0.0000000000E+00,   -7.0301635449E+00,   -7.0301635449E+00
    1.4000000000E+00,    0.0000000000E+00,   -5.9246147491E+00,   -5.9246147491E+00
    1.4500000000E+00,    0.0000000000E+00,   -4.9054906591E+00,   -4.9054906591E+00
    1.5000000000E+00,    0.0000000000E+00,   -3.9773089142E+00,   -3.9773089142E+00
    1.5500000000E+00,    0.0000000000E+00,   -3.1439818802E+00,   -3.1439818802E+00
    1.6000000000E+00,    0.0000000000E+00,   -2.4086875884E+00,   -2.4086875884E+00
    1.6500000000E+00,    0.0000000000E+00,   -1.7737093211E+00,   -1.7737093211E+00
    1.7000000000E+00,    0.0000000000E+00,   -1.2402326852E+00,   -1.2402326852E+00
    1.7500000000E+00,    0.0000000000E+00,   -8.0808229299E-01,   -8.0808229299E-01
    1.8000000000E+00,    0.0000000000E+00,   -4.7536696264E-01,   -4.7536696264E-01
    1.8500000000E+00,    0.0000000000E+00,   -2.3797324366E-01,   -2.3797324366E-01
    1.9000000000E+00,    0.0000000000E+00,   -8.8771891013E-02,   -8.8771891013E-02
    1.9500000000E+00,    0.0000000000E+00,   -1.6151510050E-02,   -1.6151510050E-02
