 # Column:
 # 1 - Plate-plate separation [Ldna]
 # 2 - Repulsive contribution [kT]
 # 3 - Attractive contribution [kT]
 # 4 - Total DNA-mediated interaction [kT]
 ############################################
    5.0000000000E-02,    1.0651492528E+01,   -5.7387498786E-02,    1.0594105029E+01
    1.0000000000E-01,    8.1869692195E+00,   -2.8396074146E-02,    8.1585731454E+00
    1.5000000000E-01,    6.7453155018E+00,   -1.8731402112E-02,    6.7265840997E+00
    2.0000000000E-01,    5.7224459109E+00,   -1.4003458231E-02,    5.7084424526E+00
    2.5000000000E-01,    4.9290466173E+00,   -1.1257602531E-02,    4.9177890148E+00
    3.0000000000E-01,    4.2807921932E+00,   -9.4982294322E-03,    4.2712939637E+00
    3.5000000000E-01,    3.7327008871E+00,   -8.2961613762E-03,    3.7244047257E+00
    4.0000000000E-01,    3.2579226022E+00,   -7.4361339840E-03,    3.2504864682E+00
    4.5000000000E-01,    2.8391384754E+00,   -6.7983921276E-03,    2.8323400833E+00
    5.0000000000E-01,    2.4645233087E+00,   -6.3110747099E-03,    2.4582122339E+00
    5.5000000000E-01,    2.1256426694E+00,   -5.9284875053E-03,    2.1197141818E+00
    6.0000000000E-01,    1.8162688845E+00,   -5.6202100309E-03,    1.8106486745E+00
    6.5000000000E-01,    1.5316725906E+00,   -5.3652196810E-03,    1.5263073709E+00
    7.0000000000E-01,    1.2681775784E+00,   -5.1485308217E-03,    1.2630290476E+00
    7.5000000000E-01,    1.0228695909E+00,   -4.9591775530E-03,    1.0179104134E+00
    8.0000000000E-01,    7.9339929356E-01,   -4.7889531025E-03,    7.8861034046E-01
    8.5000000000E-01,    5.7784508266E-01,   -4.6315945202E-03,    5.7321348814E-01
    9.0000000000E-01,    3.7461516678E-01,   -4.4822395034E-03,    3.7013292728E-01
    9.5000000000E-01,    1.8237615782E-01,   -4.3370550237E-03,    1.7803910280E-01
    1.0000000000E+00,    0.0000000000E+00,   -3.7024658434E-03,   -3.7024658434E-03
    1.0500000000E+00,    0.0000000000E+00,   -3.5170633742E-03,   -3.5170633742E-03
    1.1000000000E+00,    0.0000000000E+00,   -3.3249607668E-03,   -3.3249607668E-03
    1.1500000000E+00,    0.0000000000E+00,   -3.1268127596E-03,   -3.1268127596E-03
    1.2000000000E+00,    0.0000000000E+00,   -2.9233303502E-03,   -2.9233303502E-03
    1.2500000000E+00,    0.0000000000E+00,   -2.7152869494E-03,   -2.7152869494E-03
    1.3000000000E+00,    0.0000000000E+00,   -2.5035258531E-03,   -2.5035258531E-03
    1.3500000000E+00,    0.0000000000E+00,   -2.2889694261E-03,   -2.2889694261E-03
    1.4000000000E+00,    0.0000000000E+00,   -2.0726305514E-03,   -2.0726305514E-03
    1.4500000000E+00,    0.0000000000E+00,   -1.8556271425E-03,   -1.8556271425E-03
    1.5000000000E+00,    0.0000000000E+00,   -1.6392008941E-03,   -1.6392008941E-03
    1.5500000000E+00,    0.0000000000E+00,   -1.4247420706E-03,   -1.4247420706E-03
    1.6000000000E+00,    0.0000000000E+00,   -1.2138231835E-03,   -1.2138231835E-03
    1.6500000000E+00,    0.0000000000E+00,   -1.0082462913E-03,   -1.0082462913E-03
    1.7000000000E+00,    0.0000000000E+00,   -8.1011223402E-04,   -8.1011223402E-04
    1.7500000000E+00,    0.0000000000E+00,   -6.2192744933E-04,   -6.2192744933E-04
    1.8000000000E+00,    0.0000000000E+00,   -4.4678065765E-04,   -4.4678065765E-04
    1.8500000000E+00,    0.0000000000E+00,   -2.8866484370E-04,   -2.8866484370E-04
    1.9000000000E+00,    0.0000000000E+00,   -1.5315619088E-04,   -1.5315619088E-04
    1.9500000000E+00,    0.0000000000E+00,   -4.9259992671E-05,   -4.9259992671E-05
