 # Column:
 # 1 - Plate-plate separation [Ldna]
 # 2 - Repulsive contribution [kT]
 # 3 - Attractive contribution [kT]
 # 4 - Total DNA-mediated interaction [kT]
 ############################################
    5.0000000000E-02,    9.5863432754E+01,   -5.4625586578E+01,    4.1237846176E+01
    1.0000000000E-01,    7.3682722976E+01,   -4.4829928976E+01,    2.8852794000E+01
    1.5000000000E-01,    6.0707839516E+01,   -3.9536975527E+01,    2.1170863989E+01
    2.0000000000E-01,    5.1502013198E+01,   -3.6085912364E+01,    1.5416100834E+01
    2.5000000000E-01,    4.4361419556E+01,   -3.3631564202E+01,    1.0729855353E+01
    3.0000000000E-01,    3.8527129738E+01,   -3.1793517931E+01,    6.7336118072E+00
    3.5000000000E-01,    3.3594307984E+01,   -3.0366849218E+01,    3.2274587655E+00
    4.0000000000E-01,    2.9321303420E+01,   -2.9228161903E+01,    9.3141516706E-02
    4.5000000000E-01,    2.5552246279E+01,   -2.8297296171E+01,   -2.7450498916E+00
    5.0000000000E-01,    2.2180709778E+01,   -2.7519235121E+01,   -5.3385253430E+00
    5.5000000000E-01,    1.9130784024E+01,   -2.6854608500E+01,   -7.7238244756E+00
    6.0000000000E-01,    1.6346419961E+01,   -2.6274301934E+01,   -9.9278819735E+00
    6.5000000000E-01,    1.3785053315E+01,   -2.5756205078E+01,   -1.1971151763E+01
    7.0000000000E-01,    1.1413598206E+01,   -2.5283152601E+01,   -1.3869554395E+01
    7.5000000000E-01,    9.2058263185E+00,   -2.4841567741E+01,   -1.5635741423E+01
    8.0000000000E-01,    7.1405936421E+00,   -2.4420538609E+01,   -1.7279944967E+01
    8.5000000000E-01,    5.2006057439E+00,   -2.4011171175E+01,   -1.8810565431E+01
    9.0000000000E-01,    3.3715365011E+00,   -2.3606124848E+01,   -2.0234588347E+01
    9.5000000000E-01,    1.6413854204E+00,   -2.3199271862E+01,   -2.1557886442E+01
    1.0000000000E+00,    0.0000000000E+00,   -8.6720370449E+00,   -8.6720370449E+00
    1.0500000000E+00,    0.0000000000E+00,   -9.0395018400E+00,   -9.0395018400E+00
    1.1000000000E+00,    0.0000000000E+00,   -9.3304879257E+00,   -9.3304879257E+00
    1.1500000000E+00,    0.0000000000E+00,   -9.5422495361E+00,   -9.5422495361E+00
    1.2000000000E+00,    0.0000000000E+00,   -9.6717702125E+00,   -9.6717702125E+00
    1.2500000000E+00,    0.0000000000E+00,   -9.7157503320E+00,   -9.7157503320E+00
    1.3000000000E+00,    0.0000000000E+00,   -9.6706034310E+00,   -9.6706034310E+00
    1.3500000000E+00,    0.0000000000E+00,   -9.5324686211E+00,   -9.5324686211E+00
    1.4000000000E+00,    0.0000000000E+00,   -9.2972511227E+00,   -9.2972511227E+00
    1.4500000000E+00,    0.0000000000E+00,   -8.9607107750E+00,   -8.9607107750E+00
    1.5000000000E+00,    0.0000000000E+00,   -8.5186314535E+00,   -8.5186314535E+00
    1.5500000000E+00,    0.0000000000E+00,   -7.9671263947E+00,   -7.9671263947E+00
    1.6000000000E+00,    0.0000000000E+00,   -7.3031721092E+00,   -7.3031721092E+00
    1.6500000000E+00,    0.0000000000E+00,   -6.5255287444E+00,   -6.5255287444E+00
    1.7000000000E+00,    0.0000000000E+00,   -5.6363191902E+00,   -5.6363191902E+00
    1.7500000000E+00,    0.0000000000E+00,   -4.6437441360E+00,   -4.6437441360E+00
    1.8000000000E+00,    0.0000000000E+00,   -3.5667902534E+00,   -3.5667902534E+00
    1.8500000000E+00,    0.0000000000E+00,   -2.4435505012E+00,   -2.4435505012E+00
    1.9000000000E+00,    0.0000000000E+00,   -1.3466297859E+00,   -1.3466297859E+00
    1.9500000000E+00,    0.0000000000E+00,   -4.1610316885E-01,   -4.1610316885E-01
