 # Column:
 # 1 - Sphere-sphere separation [Ldna]
 # 2 - Repulsive contribution [kT]
 # 3 - Attractive contribution [kT]
 # 4 - Total DNA-mediated interaction [kT]
 ############################################
    5.0000000000E-02,    1.9959601680E+03,   -3.4708388622E+02,    1.6488762818E+03
    1.0000000000E-01,    1.6710037560E+03,   -2.9563474162E+02,    1.3753690144E+03
    1.5000000000E-01,    1.4113470709E+03,   -2.6148089462E+02,    1.1498661763E+03
    2.0000000000E-01,    1.1939860692E+03,   -2.3609025614E+02,    9.5789581302E+02
    2.5000000000E-01,    1.0080182810E+03,   -2.1596315495E+02,    7.9205512608E+02
    3.0000000000E-01,    8.4703847228E+02,   -1.9929640536E+02,    6.4774206693E+02
    3.5000000000E-01,    7.0682619457E+02,   -1.8503648215E+02,    5.2178971243E+02
    4.0000000000E-01,    5.8439074194E+02,   -1.7251579764E+02,    4.1187494430E+02
    4.5000000000E-01,    4.7750269856E+02,   -1.6128651081E+02,    3.1621618776E+02
    5.0000000000E-01,    3.8443662531E+02,   -1.5103528845E+02,    2.3340133687E+02
    5.5000000000E-01,    3.0381779766E+02,   -1.4153577837E+02,    1.6228201929E+02
    6.0000000000E-01,    2.3452516264E+02,   -1.3262036820E+02,    1.0190479444E+02
    6.5000000000E-01,    1.7562687527E+02,   -1.2416253681E+02,    5.1464338460E+01
    7.0000000000E-01,    1.2633578845E+02,   -1.1606536317E+02,    1.0270425277E+01
    7.5000000000E-01,    8.5977724488E+01,   -1.0825378428E+02,   -2.2276059788E+01
    8.0000000000E-01,    5.3968244411E+01,   -1.0066922590E+02,   -4.6700981484E+01
    8.5000000000E-01,    2.9795246845E+01,   -9.3265785286E+01,   -6.3470538441E+01
    9.0000000000E-01,    1.3005674869E+01,   -8.6007458314E+01,   -7.3001783445E+01
    9.5000000000E-01,    3.1951855556E+00,   -7.8866087089E+01,   -7.5670901533E+01
    1.0000000000E+00,    0.0000000000E+00,   -7.1819815679E+01,   -7.1819815679E+01
    1.0500000000E+00,    0.0000000000E+00,   -6.4924972197E+01,   -6.4924972197E+01
    1.1000000000E+00,    0.0000000000E+00,   -5.8267893931E+01,   -5.8267893931E+01
    1.1500000000E+00,    0.0000000000E+00,   -5.1875055562E+01,   -5.1875055562E+01
    1.2000000000E+00,    0.0000000000E+00,   -4.5771824751E+01,   -4.5771824751E+01
    1.2500000000E+00,    0.0000000000E+00,   -3.9982310433E+01,   -3.9982310433E+01
    1.3000000000E+00,    0.0000000000E+00,   -3.4529188636E+01,   -3.4529188636E+01
    1.3500000000E+00,    0.0000000000E+00,   -2.9433501560E+01,   -2.9433501560E+01
    1.4000000000E+00,    0.0000000000E+00,   -2.4714424527E+01,   -2.4714424527E+01
    1.4500000000E+00,    0.0000000000E+00,   -2.0388993753E+01,   -2.0388993753E+01
    1.5000000000E+00,    0.0000000000E+00,   -1.6471785617E+01,   -1.6471785617E+01
    1.5500000000E+00,    0.0000000000E+00,   -1.2974534565E+01,   -1.2974534565E+01
    1.6000000000E+00,    0.0000000000E+00,   -9.9056714542E+00,   -9.9056714542E+00
    1.6500000000E+00,    0.0000000000E+00,   -7.2697554183E+00,   -7.2697554183E+00
    1.7000000000E+00,    0.0000000000E+00,   -5.0667574990E+00,   -5.0667574990E+00
    1.7500000000E+00,    0.0000000000E+00,   -3.2911272602E+00,   -3.2911272602E+00
    1.8000000000E+00,    0.0000000000E+00,   -1.9305201957E+00,   -1.9305201957E+00
    1.8500000000E+00,    0.0000000000E+00,   -9.6394586732E-01,   -9.6394586732E-01
    1.9000000000E+00,    0.0000000000E+00,   -3.5879243803E-01,   -3.5879243803E-01
    1.9500000000E+00,    0.0000000000E+00,   -6.5171477600E-02,   -6.5171477600E-02
