 a   94.0297092741939        17.2303865033122     
 a   5.06545129724003        62.4068199678230     
 a   52.0813504824949        80.1391451208980     
 a   68.2375842706276        25.9649087241931     
 a   81.6860488351966        36.1056671799075     
 a   92.8159045471586        48.7620069388163     
 a   80.1797933947679        66.9354757245236     
 a   60.8876288288498        3.00947160264714     
 a   55.5584179807759        52.0739778067396     
 a   15.5964941837369        91.0432215028786     
 a   82.8737380189205        14.3237695179509     
 a   53.4731161525542        53.5193897081298     
 a   48.8271265524932        55.2338194078182     
 a   27.6079282381916        66.8063323379207     
 a   70.4370291378104        66.1928733468029     
 a   8.88646755150973        14.0300115535739     
 a   96.1786633241858        4.41333664354571     
 a   47.7680932079851        57.7791412413246     
 a   20.8297416430563        33.3084279816674     
 a   86.6190934379692        77.5393109260320     
 a  0.873100745591132        24.3450839860980     
 a   34.7097664840194        65.2884244218078     
 a   27.6775954070481        96.8002436347402     
 a   63.1828693535849        32.3178174658746     
 a   60.1566756671841        82.8132347851642     
 a   91.5283338538876        95.2401780502010     
 a   95.1553566326412        73.3942948461115     
 a   60.2819441463636        92.8596658599896     
 a   90.5822732949132        12.9898038246358     
 a   98.5181091698069        19.3855023234001     
 a   62.9388035506933        42.7429227312787     
 a   33.4571309591905        57.4922201162384     
 a   25.7230071287861        78.0160844937745     
 a   5.17184177395261        13.0622007466327     
 a   58.2309306830303        47.9540727455617     
 a   20.5621849036709        38.8159409628040     
 a   12.1162975811797        2.15636914749228     
 a   63.3867233935145        4.72326437080161     
 a   28.2193397631142        11.5827456044654     
 a   83.7538770023172        16.1181300273356     
 a   35.8590798210454        20.9692004520362     
 a   22.6217533102487        19.8233724501853     
 a   60.3153099430731        7.94340375586847     
 a   99.6754398441000        83.2293915909241     
 a   34.1862413593710        32.9398648812848     
 a   95.2993957327905        57.5508730913625     
 a   91.1739838075771        64.4108399632021     
 a   96.2979337132184        50.1023985718861     
 a   22.5807279438534        57.3960917902495     
 a   60.7060279045312        94.3467997105224     
 a   71.4855957665833        95.9401941648296     
 a   72.3720094895087        7.36558508410805     
 a   28.1661327900930        87.0156472531753     
 a   90.3808456763494        70.8540217124819     
 a   73.8134715120052        93.3400675812297     
 a   51.7051283712200        85.8534672286104     
 a   8.71649814811644        36.0839889231785     
 a   88.3711649158732        48.7547255326769     
 a   48.1174837285588        58.1985495271518     
 a   42.0795543476763        40.4140853021281     
 a   67.6814445075219        84.4788562416578     
 a   85.7935185043370        57.0033560717876     
 a   76.9748922171378        64.7412268458886     
 a   54.4165797649926        3.00778497739775     
 a   32.5751802739177        81.6477450728688     
 a   75.7782984250949        24.8086881864530     
 a   26.7070414824870        80.1368899697604     
 a   44.4027134097324        31.2163237265253     
 a   14.9557553563450        7.35645514228320     
 a   89.2304613183202        5.18725185697731     
 a   45.5118789190937        9.09399877907238     
 a   56.3627353361028        96.8730171370350     
 a   4.85408451063427        2.57670824370356     
 a   75.1296915514505        55.8313428636939     
 a   45.1777588762853        47.8137685284812     
 a   61.2046184495057        57.7289010430484     
 a   32.5570472829738        42.5584403413662     
 a   74.9869669666012        64.6120506767297     
 a   45.6096187591635        3.12523453759259     
 a   11.9635684960072        34.2642278002851     
 a   44.1770533356115        50.4127169424114     
 a   69.5189754521069        90.8445296910522     
 a   59.5147172262664        71.7847450178598     
 a   54.5817482468898        76.3931659019641     
 a   58.2199936028102        26.0982912584929     
 a   56.2409673260908        18.2413005505272     
 a   11.4744032152576        83.9317677701825     
 a   33.4808152382585        32.9555092850785     
 a   26.7865278650331        79.7297551189685     
 a   58.8101978874145        39.6886542781888     
 a   31.6048236966180        75.9680419030057     
 a   8.33848719893555        52.9142394651241     
 a   59.9367394552673        22.1888697175560     
 a   95.3673277079234        33.7567365119805     
 a   89.0535637594540        46.9322329336963     
 a   10.9532516594168        91.1961725687956     
 a   63.3345738907525        57.2419310759586     
 a   97.8540392208813        64.3198706988194     
